0,title,url,stage,date,start_time,end_time
244,BEXI,https://www.rebeccarennison.com/,OUTSIDE CIRCUS STAGE,25/06/2023,23:37,23:43
245,BEXI,https://www.rebeccarennison.com/,OUTSIDE CIRCUS STAGE,25/06/2023,18:04,18:10
246,BEYOND REPAIR ENTERTAINMENT,https://beyondrepairentertainment.com/,THE ASTROLABE THEATRE,23/06/2023,14:45,15:15
247,BEYOND REPAIR ENTERTAINMENT,https://beyondrepairentertainment.com/,THE ASTROLABE THEATRE,24/06/2023,14:45,15:15
248,BEYOND THE STRUTTOSPHERE,https://soundcloud.com/beyond-the-struttosphere,RABBIT HOLE'S FUNKINGHAM PALACE,25/06/2023,23:30,00:30
249,BIG JOANIE,https://bigjoanie.com/,LEFT FIELD,24/06/2023,16:30,17:00
250,BIG TEAM CIC PRESENTS: 'CAN FESTIVALS BE A FORCE FOR CHANGE?',,THE INFORMATION,23/06/2023,15:45,16:30
251,BILL BREWSTER (LOWLIFE),https://soundcloud.com/billbrewster,THE MEETING PLACE BAR,23/06/2023,01:00,03:00
252,BILL BREWSTER,,RABBIT HOLE'S FUNKINGHAM PALACE,25/06/2023,21:00,22:30
253,BILLY BRAGG,https://www.billybragg.co.uk/,LEFT FIELD,23/06/2023,21:00,22:00
254,BILLY CHIP PRESENTS; WILKNISON,https://www.instagram.com/wilkinsonuk/,THE TEMPLE,25/06/2023,04:00,05:00
255,BILLY KIDD SHOW,https://www.billykiddshow.com,THE GLEBE,23/06/2023,15:35,16:05
256,BILLY KIDD SHOW,https://www.billykiddshow.com,THE GLEBE,24/06/2023,15:35,16:05
257,BILLY KIDD SHOW,https://www.billykiddshow.com,THE GLEBE,25/06/2023,15:35,16:05
258,BILLY KIDD SHOW,https://www.billykiddshow.com/,SENSATION SEEKERS STAGE,23/06/2023,12:55,13:25
259,BILLY KIDD SHOW,https://www.billykiddshow.com/,SENSATION SEEKERS STAGE,24/06/2023,12:30,13:00
260,BILLY KIDD SHOW,https://www.billykiddshow.com/,SENSATION SEEKERS STAGE,25/06/2023,13:30,14:00
261,BILLY NOMATES,https://www.iambillynomates.com/,THE PARK STAGE,23/06/2023,15:15,16:15
262,BIMBLE DJS,,BIMBLE INN,24/06/2023,23:15,00:30
263,BIMBLE DJS,,BIMBLE INN,25/06/2023,01:45,03:30
264,BIMBLE DJS,,BIMBLE INN,25/06/2023,23:15,00:30
265,BIMINI,https://www.instagram.com/biminibabes,GREENPEACE,22/06/2023,20:50,21:30
266,BINGO BANGO BONGO,,SENSATION SEEKERS STAGE,23/06/2023,14:20,14:50
267,BINGO BANGO BONGO,,SENSATION SEEKERS STAGE,24/06/2023,15:30,16:00
268,BINGO BANGO BONGO,,SENSATION SEEKERS STAGE,25/06/2023,16:00,16:30
269,BINGO WITH KEITH ALLEN,,DELUXE DINER,23/06/2023,19:00,21:00
270,BIO-DESIGN - BUILDING A REGENERATIVE PLANET,,THE INFORMATION,23/06/2023,12:00,12:45
271,BIRD ON THE WIRE: THE SONGS OF LEONARD COHEN,https://www.instagram.com/birdotwire/?hl=en,ACOUSTIC STAGE,25/06/2023,15:00,15:50
272,BISH 90S DANCE ANTHEMS SET,https://soundcloud.com/jimbit,BLIND TIGER,22/06/2023,20:00,21:00
273,BLACK BOX,https://www.blackboxhouse.eu/,GLADE,23/06/2023,17:40,18:40
274,"BLACK COUNTRY, NEW ROAD",https://blackcountrynewroad.com/,WEST HOLTS STAGE,25/06/2023,14:00,15:00
275,BLACK KAT BOPPERS,https://blackkatboppers.com/,THE ROCKET LOUNGE,23/06/2023,01:00,02:00
276,BLACK KAT BOPPERS,https://blackkatboppers.com/,THE ROCKET LOUNGE,24/06/2023,01:00,02:00
277,BLACK KAT BOPPERS,https://blackkatboppers.com/,THE ROCKET LOUNGE,25/06/2023,01:00,02:00
278,"BLACK OBSIDIAN SOUND
SYSTEM",https://www.facebook.com/blackobsidiansoundsystem/,IICON,24/06/2023,20:00,21:30
279,BLACK TIE DJS,http://www.phillcreatesstudio.co.uk/,THE MEETING PLACE BAR,23/06/2023,14:00,18:00
280,BLACKSKYWHITE - 'STREET OF CROCODILES',,THE ASTROLABE THEATRE,22/06/2023,22:50,00:05
281,BLACKSKYWHITE - 'STREET OF CROCODILES',,THE ASTROLABE THEATRE,23/06/2023,23:00,00:15
282,BLACKSKYWHITE - 'STREET OF CROCODILES',,THE ASTROLABE THEATRE,24/06/2023,23:00,00:15
283,BLACKSMITH & FRENIC,https://www.instagram.com/blacksmithmusic/. https://www.instagram.com/djfrenic/,BABYLON UPRISING,25/06/2023,14:00,15:00
284,BLENDID X BEATBOX COLLECTIVE TAKEOVER,https://www.thebeatboxcollective.com/,CORNISH ARMS,22/06/2023,00:00,02:00
285,BLIND TIGER RESIDENTS & GUESTS - SKWELLZ,,BLIND TIGER,22/06/2023,14:00,15:00
286,BLIND TIGER RESIDENTS & GUESTS OPENING PARTY - CARDINAL SOUND,,BLIND TIGER,22/06/2023,15:00,16:00
287,BLIND TIGER RESIDENTS & GUESTS OPENING PARTY - VIXAN SOUNDS,,BLIND TIGER,22/06/2023,16:00,17:00
288,BLIND TIGER RESIDENTS & GUESTS OPENING PARTY,,BLIND TIGER,22/06/2023,12:00,14:00
289,BLOCO B,https://www.facebook.com/blocob.uk/,TRUTH STAGE,22/06/2023,15:05,15:45
290,BLOCO B,https://www.instagram.com/bloco.b_uk,GREENPEACE,22/06/2023,12:30,13:15
291,BLONDIE,https://www.blondie.net/,PYRAMID STAGE,25/06/2023,17:00,18:15
292,BLUE LAB BEATS,https://bluelabbeats.com/,TRUTH STAGE,23/06/2023,00:15,01:00
293,BLUE LAB BEATS,,THE LONELY HEARTS CLUB,25/06/2023,14:30,15:30
294,BLUE VIOLET,https://www.instagram.com/weareblueviolet/?hl=en,STRUMMERVILLE,23/06/2023,16:00,16:30
295,BOBBY FRICTION'S BHANGRA ALL STARS (GOING SOUTH TAKEOVER),https://www.instagram.com/bhangraallstarsband/?hl=en,TRUTH STAGE,22/06/2023,21:15,22:00
296,BOBBY FRICTON,https://www.instagram.com/bobbyfricton/,GLADE DOME,23/06/2023,21:00,22:00
297,BOBBY.,,THE WOW,25/06/2023,19:30,21:00
298,BONZAI BONNER,,STONEBRIDGE BAR,25/06/2023,21:00,22:00
299,BOOKS ARE WEAPONS - SPORTS BANGER IN CONVERSATION WITH JEREMY DELLER,,THE INFORMATION,24/06/2023,15:45,16:30
300,BOOTY BASS X SHADE CARTEL,,NOMAD,22/06/2023,00:00,03:00
301,BOOTY BASS,https://www.instagram.com/bootybassdj/,GREENPEACE,22/06/2023,15:45,16:40
302,BORN ON ROAD X RUMBLE IN THE JUNGLE TAKEOVER,,THE HIVE,24/06/2023,22:00,03:00
303,"BORN ON ROAD; ARIES, KELVIN 373 & SELECTA J-MAN",https://www.instagram.com/bornonroad/,THE TEMPLE,22/06/2023,23:15,00:15
304,BOSCO CIRCUS,https://www.facebook.com/boscoatglasto,JUGGLING TENT,23/06/2023,12:00,15:00
305,BOSCO CIRCUS,https://www.facebook.com/boscoatglasto,JUGGLING TENT,24/06/2023,12:00,15:00
306,BOSCO CIRCUS,https://www.facebook.com/boscoatglasto,JUGGLING TENT,25/06/2023,12:00,15:00
307,BOSSLADY,http://www.instagram.com/dj_bosslady_uk,THE SALON CAROUSEL,22/06/2023,01:00,02:00
308,BOT,https://beansontoastmusic.com,GREENPEACE,25/06/2023,14:30,15:30
309,BOU B2B HEDEX FT HARIBO & EKS,https://www.instagram.com/bou_dnb/ https://www.instagram.com/hedexuk/,THE TEMPLE,22/06/2023,20:00,21:30
310,BOU B2B TURNO,http://bou (@bou_dnb) • instagram photos and videos       https://www.instagram.com/turno_/,NOWHERE,25/06/2023,03:00,04:00
311,BOU,https://www.facebook.com/boudnb,GLADE DOME,22/06/2023,19:05,20:15
312,BRADLEY ZERO B2B RUF DUG,,THE WOW,22/06/2023,19:30,21:00
313,BRADLEY ZERO,https://www.instagram.com/bradley_zero/?hl=en,SAN REMO,24/06/2023,23:30,01:00
314,BRASS OFF,https://www.newyorkbrassband.co.uk/,TRUTH STAGE,22/06/2023,13:00,14:00
315,BREAKING BROKEN DREAMS,https://www.lascossasnostra.com/breaking-broken-dreams---eng,OUTSIDE CIRCUS STAGE,23/06/2023,15:33,16:03
316,BREAKING BROKEN DREAMS,https://www.lascossasnostra.com/breaking-broken-dreams---eng,OUTSIDE CIRCUS STAGE,24/06/2023,14:58,15:28
317,BREAKING BROKEN DREAMS,https://www.lascossasnostra.com/breaking-broken-dreams---eng,OUTSIDE CIRCUS STAGE,25/06/2023,16:06,16:36
318,BREAKING BROKEN DREAMS,https://www.lascossasnostra.com/breaking-broken-dreams---eng,A LITTLE MORE SENSATION,23/06/2023,12:00,12:30
319,BREAKING BROKEN DREAMS,https://www.lascossasnostra.com/breaking-broken-dreams---eng,A LITTLE MORE SENSATION,24/06/2023,17:15,17:45
320,BREAKING BROKEN DREAMS,https://www.lascossasnostra.com/breaking-broken-dreams---eng,A LITTLE MORE SENSATION,25/06/2023,13:10,13:40
321,BREATH AND BASS,,FIRESIDE STORIES,24/06/2023,17:30,19:00
322,BRIAN V,,NOWHERE,24/06/2023,21:00,22:00
323,BRIGHT & FINDLAY (LIVE),https://www.instagram.com/brightandfindlay/?hl=en-gb,THE MEETING PLACE BAR,23/06/2023,23:30,00:00
324,BROADSIDE BANGERS,https://juliangaskell.co.uk/2023/01/12/broadside-bangers-in-falmouth/,THE BANDSTAND,25/06/2023,18:05,19:50
325,BROOKLYN HEALER,http://www.miraculoustheatre.com,GLEBELAND,23/06/2023,15:00,17:00
326,BROOKLYN HEALER,http://www.miraculoustheatre.com,GLEBELAND,23/06/2023,12:00,14:00
327,BROOKLYN HEALER,http://www.miraculoustheatre.com,GLEBELAND,24/06/2023,15:00,17:00
328,BROOKLYN HEALER,http://www.miraculoustheatre.com,GLEBELAND,24/06/2023,12:00,14:00
329,BROOKLYN HEALER,http://www.miraculoustheatre.com,GLEBELAND,25/06/2023,15:00,17:00
330,BROOKLYN HEALER,http://www.miraculoustheatre.com,GLEBELAND,25/06/2023,12:00,14:00
331,BRU-C,https://www.bru-c.com/,WOODSIES,23/06/2023,12:45,13:30
332,BRUCE (LIVE),,THE WOW,23/06/2023,18:00,18:50
333,BUNMI - AFROFUSION STRAPS,,CIRCUS BIG TOP,22/06/2023,20:31,20:37
334,BUNMI - AFROFUSION STRAPS,,CIRCUS BIG TOP,23/06/2023,22:06,22:12
335,BUNMI - AFROFUSION STRAPS,,CIRCUS BIG TOP,23/06/2023,19:44,19:50
336,BUNMI - AFROFUSION STRAPS,,CIRCUS BIG TOP,24/06/2023,22:07,22:13
337,BUNMI - AFROFUSION STRAPS,,CIRCUS BIG TOP,24/06/2023,19:45,19:51
338,BUNMI - AFROFUSION STRAPS,,CIRCUS BIG TOP,25/06/2023,16:56,17:02
339,BUNNY MORETHAN (COMPERE),https://scarylittlegirls.co.uk/,CIRCUS BIG TOP,22/06/2023,16:00,20:30
340,BUNNY MORETHAN (COMPERE),https://scarylittlegirls.co.uk/,CIRCUS BIG TOP,23/06/2023,18:00,22:00
341,BUNNY MORETHAN (COMPERE),https://scarylittlegirls.co.uk/,CIRCUS BIG TOP,24/06/2023,22:00,02:00
342,BUNNY,https://freneticengineering.co.uk/,OUTSIDE CIRCUS STAGE,23/06/2023,12:05,12:35
343,BUNNY,https://freneticengineering.co.uk/,THE GLEBE,24/06/2023,16:45,17:15
344,BUNNY,https://freneticengineering.co.uk/,THE PAVEMENT,21/06/2023,14:35,15:05
345,BUNTY (LIVE),https://www.instagram.com/buntylooping/,THE SISTXRHOOD,25/06/2023,22:45,23:30
346,BUSHBBY,https://www.facebook.com/people/bushbby/100063534603925/,TRUTH STAGE,24/06/2023,03:30,04:00
347,BUSTAWIDEMOVE,https://www.widedubz.co.uk/,BLIND TIGER,25/06/2023,23:00,00:00
348,CABARET FANTASTIQUE,https://www.marcellucont.com,CABARET,25/06/2023,21:10,21:50
349,CABLE STREET COLLECTIVE,http://cablestreetcollective.co.uk,AVALON STAGE,24/06/2023,11:30,12:20
350,CAKES DA KILLA (LIVE),https://www.cakesdakilla.com/,IICON,23/06/2023,22:50,23:30
351,CAL JADER (MOVIMIENTOS),https://linktr.ee/caljader,TRUTH STAGE,22/06/2023,15:45,16:15
352,CAL JADER (MOVIMIENTOS),https://www.facebook.com/djcaljader/?locale=en_gb,TRUTH STAGE,22/06/2023,14:45,01:12
353,CALL SUPER,https://ra.co/dj/callsuper,NYC DOWNLOW,22/06/2023,20:00,21:15
354,CALLUM EASTER,,STRUMMERVILLE,24/06/2023,22:00,22:30
355,CAM COLE,,SMALL WORLD STAGE,22/06/2023,20:00,21:00
356,CAMELPHAT,,THE LEVELS,23/06/2023,21:00,22:30
357,CANDAR,https://www.candarband.com/,THE HIVE,23/06/2023,19:30,20:15
358,CANDI STATON,https://www.candi-staton.com/,WEST HOLTS STAGE,25/06/2023,20:00,21:00
359,CANDI'S DOG,https://candisdog.com,CROISSANT NEUF BANDSTAND,22/06/2023,15:00,16:00
360,CANDI'S DOG,https://candisdog.com,CROISSANT NEUF BANDSTAND,24/06/2023,16:00,16:30
361,CANDYMAN 15,https://www.imdb.com/title/tt9347730/,PILTON PALAIS CINEMA,21/06/2023,20:15,21:52
362,CARA DILLON,https://www.caradillon.co.uk,AVALON STAGE,25/06/2023,13:55,14:50
363,CARDINAL SOUND: ORIGINS,https://www.instagram.com/cardinalsound/,BABYLON UPRISING,23/06/2023,15:00,16:00
364,CARL COX,https://carlcox.com,GLADE,23/06/2023,23:00,00:30
365,CARLY RAE JEPSEN,https://www.carlyraemusic.com/,OTHER STAGE,23/06/2023,15:45,16:45
366,CARLY WILFORD,https://carlywilford.com,GLADE DOME,22/06/2023,21:15,22:25
367,CARNIVAL,,GLASTO LATINO,22/06/2023,21:00,21:30
368,CARNIVAL,,GLASTO LATINO,23/06/2023,12:30,13:00
369,CARNIVAL,,GLASTO LATINO,24/06/2023,12:30,13:00
370,CARNIVAL,,GLASTO LATINO,25/06/2023,12:00,13:00
371,CAROLINE POLACHEK,https://www.carolinepolachek.com/,WOODSIES,25/06/2023,20:00,21:00
372,CASEY SPILLMAN,https://www.instagram.com/caseyspillman/?hl=en,GLADE DOME,24/06/2023,23:20,00:30
373,CASH COWS,,SMALL WORLD STAGE,24/06/2023,17:45,18:45
374,CASPA X JOKER X SIR SPYRO FT FOOTSIE,https://www.instagram.com/caspaofficial/       https://www.instagram.com/sirspyro/     https://www.instagram.com/joker_kapsize/    https://www.instagram.com/itsfootsieagain/,NOWHERE,24/06/2023,02:30,04:00
375,CASSETTEBOY VS DJ RUBBISH,https://www.facebook.com/boycassette,GLADE,25/06/2023,13:00,13:45
376,CASSYETTE,https://www.cassyette.co.uk/,BBC MUSIC INTRODUCING,25/06/2023,20:00,20:30
377,CASSYETTE,https://www.cassyette.co.uk/,LEFT FIELD,23/06/2023,18:15,19:00
378,CASSYETTE,https://linktr.ee/cassyette,TRUTH STAGE,23/06/2023,22:45,23:45
379,CAT BURNS,https://www.catburns.com/,WOODSIES,25/06/2023,15:30,16:30
380,CAVETOWN,https://uk.cave.town/,LEFT FIELD,25/06/2023,21:00,22:00
381,CELEBRATING 30 YEARS OF V RECORDINGS: BRYAN GEE X DILLINJA X DJ DIE X JUMPIN JACK FROST W/ CARASEL,,THE FIRMLY ROOTED SOUNDSYSTEM,23/06/2023,19:00,21:30
382,CELESTE LOVICK,,SMALL WORLD STAGE,25/06/2023,12:00,13:00
383,CENTRAL CEE,https://www.instagram.com/centralcee/?hl=en,OTHER STAGE,24/06/2023,20:45,21:45
384,CERIAN,https://www.cerianmusic.com,TOAD HALL,22/06/2023,14:40,15:25
385,CERYS NELMES (COMPERE),https://www.cerysnelmes.com/,CABARET,23/06/2023,19:00,22:30
386,CERYS NELMES (COMPERE),https://www.cerysnelmes.com/,CABARET,25/06/2023,20:45,00:00
387,CHAINSKA BRASSIKA,,SMALL WORLD STAGE,23/06/2023,12:00,01:15
388,CHAINSKA BRASSIKA,https://www.chainskabrassika.com/,BIMBLE INN,25/06/2023,00:30,01:45
389,CHAINSKA BRASSIKA,https://www.facebook.com/chainskabrassika,GLADE DOME,23/06/2023,16:15,17:15
390,CHAMPIGNON WORLD,https://www.youtube.com/watch?v=lg2halo0-as,MANDALA STAGE,25/06/2023,23:00,00:00
391,CHAMPION B2B OPPIDAN,,THE FIRMLY ROOTED SOUNDSYSTEM,23/06/2023,21:30,23:00
392,CHANGE THE EARTH SUMMIT (GLASTO SPECIAL) WITH DARREN JONES MP,https://www.darren-jones.co.uk/charge-the-earth,LABORATORY STAGE,24/06/2023,15:00,15:45
393,CHANNEL ONE SOUNDSYSTEM,https://channelonesoundsystem.com,GLADE,24/06/2023,12:30,14:00
394,CHANTZ DEE,https://linktr.ee/chantz_dee,NOMAD,25/06/2023,01:30,02:30
395,CHANTZ DEE,https://www.instagram.com/chantz_dee/,THE RUM SHACK,23/06/2023,05:00,06:00
396,CHANTZ DEE,,THE RUM SHACK,23/06/2023,23:00,23:45
397,CHARISSE C,https://www.instagram.com/charisseec/,THE RUM SHACK,23/06/2023,03:00,04:00
398,CHARLIE BICKNEL - BIG SPENDER,https://www.charliebicknell.com/,OUTSIDE CIRCUS STAGE,23/06/2023,18:22,18:35
399,CHARLIE BICKNEL BIG SPENDER,https://www.charliebicknell.com/,OUTSIDE CIRCUS STAGE,24/06/2023,18:17,18:30
400,CHARLIE BICKNELL - BIG SPENDER,https://www.charliebicknell.com/,CIRCUS BIG TOP,22/06/2023,18:47,18:59
401,CHARLIE BICKNELL - BIG SPENDER,https://www.charliebicknell.com/,CIRCUS BIG TOP,23/06/2023,22:17,22:29
402,CHARLIE BICKNELL - BIG SPENDER,https://www.charliebicknell.com/,CIRCUS BIG TOP,24/06/2023,12:30,12:42
403,CHARLIE BICKNELL - BIG SPENDER,https://www.charliebicknell.com/,OUTSIDE CIRCUS STAGE,25/06/2023,13:30,13:45
404,CHARLIE BICKNELL - WRECKING BALL,https://www.charliebicknell.com/,CIRCUS BIG TOP,23/06/2023,21:19,21:25
405,CHARLIE BICKNELL - WRECKING BALL,https://www.charliebicknell.com/,CIRCUS BIG TOP,24/06/2023,15:31,15:37
406,CHARLIE TEE,https://www.charlietee.com/,GLADE DOME,22/06/2023,15:00,16:00
407,CHARLOTTE ADIGERY & BOLIS PUPUL,https://charlotteandbolis.com/,THE PARK STAGE,25/06/2023,14:00,14:45
408,CHE LINGO,https://www.instagram.com/che_lingo/,THE RUM SHACK,22/06/2023,22:00,23:00
409,CHEMICAL BROS DON'T THINK PG,https://www.imdb.com/title/tt2137916/,PILTON PALAIS CINEMA,23/06/2023,01:30,03:06
410,CHEVY CHASE STOLE MY WIFE,,AVALON'S CAFÉ STAGE,22/06/2023,21:30,22:30
411,CHEVY CHASE STOLE MY WIFE,,AVALON'S CAFÉ STAGE,23/06/2023,19:35,20:05
412,CHEZNEY (100% VINYL SET),,BLIND TIGER,25/06/2023,17:00,18:00
413,"CHIEF DADA, TIM VAN SOLINGE, LEA HEJN.",http://forest forces,SPEAKERS FORUM,21/06/2023,19:00,20:00
414,CHINNEN,,OUTSIDE CIRCUS STAGE,23/06/2023,14:58,15:28
415,CHINNEN,,OUTSIDE CIRCUS STAGE,24/06/2023,16:54,17:24
416,CHINNEN,,OUTSIDE CIRCUS STAGE,25/06/2023,18:50,19:20
417,CHINNEN,,THE PAVEMENT,23/06/2023,17:15,17:45
418,CHINNEN,,THE PAVEMENT,24/06/2023,12:35,13:05
419,CHINNEN,,THE PAVEMENT,25/06/2023,14:55,15:25
420,CHLOE ROBINSON B2B PLASTICIAN,https://www.instagram.com/chloerobinsondj,ARCADIA,24/06/2023,22:00,23:00
421,CHLOÉ CAILLET,https://www.instagram.com/chloecaillet/?hl=en-gb,SAN REMO,24/06/2023,22:00,23:30
422,CHRIS CHURCH,http://50 years of green action,SPEAKERS FORUM,25/06/2023,10:00,11:00
423,CHRIS CRUSE,https://ra.co/dj/chriscruse,NYC DOWNLOW,24/06/2023,22:00,23:20
424,"CHRIS HOLT, ANDY P, ANNIE TRASH",,DELUXE DINER,25/06/2023,02:00,05:00
425,CHRIS HOLT,,DELUXE DINER,23/06/2023,22:30,00:00
426,CHRIS HOLT,,DELUXE DINER,25/06/2023,00:30,02:00
427,CHRIS LYNAM,https://chrislynam.net/,RIMSKI'S YARD,22/06/2023,00:30,TBA
428,CHRIS LYNAM,https://chrislynam.net/,RIMSKI'S YARD,23/06/2023,00:30,TBA
429,CHRIS READ,https://www.instagram.com/chris_read/?hl=en,THE MEETING PLACE BAR,24/06/2023,16:00,18:00
430,CHRIS READ,https://www.instagram.com/chris_read/?hl=en,THE MEETING PLACE BAR,25/06/2023,16:00,18:00
431,CHRISTINE AND THE QUEENS,https://www.christineandthequeens.com/,WOODSIES,24/06/2023,22:30,23:45
432,CHVRCHES,https://chvrch.es/,OTHER STAGE,23/06/2023,18:45,19:45
433,CINTHIE,https://ra.co/dj/cinthie,NYC DOWNLOW,23/06/2023,23:30,00:55
434,CIRC HES (NEXTGEN),https://www.circusworksdevoran.org/,CIRCUS BIG TOP,23/06/2023,17:39,17:54
435,CIRCUS ERUPTION,https://www.circuseruption.co.uk/,CIRCUS FIELD,21/06/2023,14:00,16:00
436,CIRCUS ERUPTION,https://www.circuseruption.co.uk/,CIRCUS FIELD,21/06/2023,11:00,13:00
437,CIRCUS ERUPTION,https://www.circuseruption.co.uk/,CIRCUS FIELD,22/06/2023,14:00,16:00
438,CIRCUS ERUPTION,https://www.circuseruption.co.uk/,CIRCUS FIELD,22/06/2023,11:00,13:00
439,CIRCUS ERUPTION,https://www.circuseruption.co.uk/,CIRCUS FIELD,23/06/2023,11:00,13:00
440,CIRCUS FUNTASIA,,CIRCUS BIG TOP,22/06/2023,17:32,18:42
441,CIRCUS FUNTASIA,,CIRCUS BIG TOP,23/06/2023,17:59,19:09
442,CIRCUS FUNTASIA,,CIRCUS BIG TOP,24/06/2023,18:00,19:10
443,CIRCUS FUNTASIA,,CIRCUS BIG TOP,25/06/2023,17:07,18:17
444,CIRCUS RAJ,https://www.accessallareas.info/artist/circus-raj/,OUTSIDE CIRCUS STAGE,23/06/2023,11:30,12:00
445,CIRCUS RAJ,https://www.accessallareas.info/artist/circus-raj/,OUTSIDE CIRCUS STAGE,24/06/2023,11:30,12:00
446,CIRCUS RAJ,https://www.accessallareas.info/artist/circus-raj/,OUTSIDE CIRCUS STAGE,25/06/2023,12:00,12:30
447,CIRCUS SKILLS WITH MARIE AND JACOB- FREE HUGS AND SPARKLES,,MANDALA STAGE,24/06/2023,11:00,12:00
448,CIRK HES (NEXT GEN),https://www.circusworksdevoran.org/,CIRCUS BIG TOP,22/06/2023,19:04,19:19
449,CIRK HES (NEXTGEN),https://www.circusworksdevoran.org/,CIRCUS BIG TOP,23/06/2023,14:46,15:01
450,CIRK HES (NEXTGEN),https://www.circusworksdevoran.org/,CIRCUS BIG TOP,24/06/2023,17:40,17:55
451,CIRK HES (NEXTGEN),https://www.circusworksdevoran.org/,CIRCUS BIG TOP,24/06/2023,14:41,14:56
452,CIRK HES (NEXTGEN),https://www.circusworksdevoran.org/,CIRCUS BIG TOP,25/06/2023,14:15,14:30
453,CIRQUE DU VULGAR,,CIRCUS BIG TOP,22/06/2023,22:00,23:10
454,CIRQUE DU VULGAR,,CIRCUS BIG TOP,23/06/2023,23:02,00:12
455,CIRQUE DU VULGAR,,CIRCUS BIG TOP,24/06/2023,22:57,00:07
456,CLARE FARRELL XR & JAMIE KELSEY FRY,http://the tyranny of agreement,SPEAKERS FORUM,22/06/2023,18:00,19:00
457,CLARE SANDS,https://claresands.com,ACOUSTIC STAGE,24/06/2023,11:30,12:00
458,CLAY BOTTOM JUG BUSTERS,https://www.joestrouzer.com/clay-bottom-jug-busters,THE LIZARD STAGE,23/06/2023,23:00,00:00
459,CLIMATE CHANGE Q&A WITH RICHARD BETTS AND TAMSIN EDWARDS,https://geography.exeter.ac.uk/staff/?web_id=richard_betts,LABORATORY STAGE,23/06/2023,12:45,13:15
460,CLIMATE CHANGE Q&A WITH RICHARD BETTS,https://geography.exeter.ac.uk/staff/?web_id=richard_betts,LABORATORY STAGE,25/06/2023,12:45,13:15
461,CLIVE LEWIS MP & JOHN HARRIS,http://climate & food,SPEAKERS FORUM,23/06/2023,16:00,17:00
462,"CLIVE LEWIS MP, MOLLY SCOTT CATO, LUKE KEMP & JUSTIN ROWLATT",http://averting climate collapse,SPEAKERS FORUM,24/06/2023,11:00,12:00
463,"CLLR SHANE COLLINS, AREEBA HAMID [GREENPEACE], BARONESS JENNY JONES, CLARE FARRELL XR","http://reform, protest, sabotage or resistance?",SPEAKERS FORUM,25/06/2023,13:00,14:00
464,CLLR SHANE COLLINS,http://strategies for change,SPEAKERS FORUM,21/06/2023,18:00,19:00
465,CLOCKWORK ORANGE 18,https://www.imdb.com/title/tt0066921/,PILTON PALAIS CINEMA,25/06/2023,00:30,02:46
466,CLOSE,,SENSATION SEEKERS STAGE,23/06/2023,18:00,22:15
467,CLOSE,,SENSATION SEEKERS STAGE,24/06/2023,18:00,22:00
468,CLOSE,,SENSATION SEEKERS STAGE,25/06/2023,18:35,23:30
469,CLOSED,,OUTSIDE CIRCUS STAGE,23/06/2023,21:04,23:32
470,CLOSED,,OUTSIDE CIRCUS STAGE,24/06/2023,20:57,23:30
471,CLOSED,,OUTSIDE CIRCUS STAGE,25/06/2023,21:09,23:32
472,CLOSED,,THE GLEBE,23/06/2023,18:10,18:40
473,CLOSED,,THE GLEBE,24/06/2023,18:10,18:40
474,CLOSEDOWN,,THE ASTROLABE THEATRE,23/06/2023,20:35,20:35
475,CLOSEDOWN,,THE ASTROLABE THEATRE,24/06/2023,20:35,23:00
476,CLOSING CEREMONY,http://ig @karysjourney,HUMBLEWELL ACTIVE PLATFORM,25/06/2023,15:00,15:30
477,CLOSING CEREMONY,https://www.instagram.com/wearethesistxrhood/,THE SISTXRHOOD,25/06/2023,04:30,05:00
478,CLUB YEKE: CAMI LAYE OKUN,https://www.instagram.com/camilayeokun/,PLATFORM 23,23/06/2023,01:00,02:00
479,CLUB YEKE: JARREAU VANDAL,https://www.instagram.com/shannensp_/,PLATFORM 23,23/06/2023,00:00,01:00
480,CLUB YEKE: SHANNEN SP,https://www.instagram.com/tashlc/,PLATFORM 23,23/06/2023,02:00,03:00
481,CLUB YEKE: TASH LC,https://www.instagram.com/jarreauvandal/,PLATFORM 23,23/06/2023,03:00,04:00
482,CMAT,https://www.cmatbaby.com/,WOODSIES,25/06/2023,12:30,13:30
483,COACH PARTY,https://coachparty.ochre.store/,BBC MUSIC INTRODUCING,25/06/2023,15:00,15:30
484,COCKATOO,http://nil,CIRCUS FIELD,22/06/2023,15:00,02:00
485,COCKATOO,http://nil,CIRCUS FIELD,23/06/2023,15:00,02:00
486,COCKATOO,http://nil,CIRCUS FIELD,24/06/2023,15:00,02:00
487,COCKATOO,http://nil,CIRCUS FIELD,25/06/2023,15:00,02:00
488,COCOLOCO,https://cocoloco.co.uk/,RIMSKI'S YARD,22/06/2023,18:40,TBA
489,COLECTIVA (GLOBAL LOCAL),https://www.globallocal.co.uk/colectiva,TRUTH STAGE,22/06/2023,16:15,17:00
490,COLECTIVA,https://www.instagram.com/colectivamusic/?hl=en,THE WEST HOLTS BAR,22/06/2023,20:00,20:45
491,COLLECTIVA,,CROISSANT NEUF,23/06/2023,15:00,16:00
492,COMMUNITY CIRCUS TENTED TALK - ALI WILLIAMS AND OTHERS,,CIRCUS BIG TOP,25/06/2023,10:30,11:15
493,COMPERE: JONNY FLUFFYPUNK,http://jonnyfluffypunk.co.uk/,POETRY&WORDS,23/06/2023,11:50,15:30
